Designer,Category,Num of Years Since 1st Listed,Num of Years Listed,Founding Year,Age,Age (copy),Age Group,Year,Listed?,Status
thakoon addition,Contemporary,12,5,2012,12,12,10 to 20 Years,2015,1,In
thakoon addition,Contemporary,12,5,2012,12,12,10 to 20 Years,2016,1,In
thakoon addition,Contemporary,12,5,2012,12,12,10 to 20 Years,2017,0,Exit
thakoon addition,Contemporary,12,5,2012,12,12,10 to 20 Years,2018,0,Not Included
thakoon addition,Contemporary,12,5,2012,12,12,10 to 20 Years,2019,0,Not Included
thakoon addition,Contemporary,12,5,2012,12,12,10 to 20 Years,2020,0,Not Included
thakoon addition,Contemporary,12,5,2012,12,12,10 to 20 Years,2021,0,Not Included
thakoon addition,Contemporary,12,5,2012,12,12,10 to 20 Years,2022,0,Not Included
the attico,Contemporary,4,2,2016,8,8,5 to 10 Years,2004,0,Not Included
the attico,Contemporary,4,2,2016,8,8,5 to 10 Years,2005,0,Not Included
the attico,Contemporary,4,2,2016,8,8,5 to 10 Years,2006,0,Not Included
the attico,Contemporary,4,2,2016,8,8,5 to 10 Years,2007,0,Not Included
the attico,Contemporary,4,2,2016,8,8,5 to 10 Years,2008,0,Not Included
the attico,Contemporary,4,2,2016,8,8,5 to 10 Years,2009,0,Not Included
the attico,Contemporary,4,2,2016,8,8,5 to 10 Years,2010,0,Not Included
the attico,Contemporary,4,2,2016,8,8,5 to 10 Years,2011,0,Not Included
the attico,Contemporary,4,2,2016,8,8,5 to 10 Years,2012,0,Not Included
the attico,Contemporary,4,2,2016,8,8,5 to 10 Years,2013,0,Not Included
the attico,Contemporary,4,2,2016,8,8,5 to 10 Years,2014,0,Not Included
the attico,Contemporary,4,2,2016,8,8,5 to 10 Years,2015,0,Not Included
the attico,Contemporary,4,2,2016,8,8,5 to 10 Years,2016,0,Not Included
the attico,Contemporary,4,2,2016,8,8,5 to 10 Years,2017,0,Not Included
the attico,Contemporary,4,2,2016,8,8,5 to 10 Years,2018,0,Not Included
the attico,Contemporary,4,2,2016,8,8,5 to 10 Years,2019,1,New
the attico,Contemporary,4,2,2016,8,8,5 to 10 Years,2020,0,Exit
the attico,Contemporary,4,2,2016,8,8,5 to 10 Years,2021,0,Not Included
the attico,Contemporary,4,2,2016,8,8,5 to 10 Years,2022,1,New
the great,Contemporary,7,7,2014,10,10,5 to 10 Years,2004,0,Not Included
the great,Contemporary,7,7,2014,10,10,5 to 10 Years,2005,0,Not Included
the great,Contemporary,7,7,2014,10,10,5 to 10 Years,2006,0,Not Included
the great,Contemporary,7,7,2014,10,10,5 to 10 Years,2007,0,Not Included
the great,Contemporary,7,7,2014,10,10,5 to 10 Years,2008,0,Not Included
the great,Contemporary,7,7,2014,10,10,5 to 10 Years,2009,0,Not Included
the great,Contemporary,7,7,2014,10,10,5 to 10 Years,2010,0,Not Included
the great,Contemporary,7,7,2014,10,10,5 to 10 Years,2011,0,Not Included
the great,Contemporary,7,7,2014,10,10,5 to 10 Years,2012,0,Not Included
the great,Contemporary,7,7,2014,10,10,5 to 10 Years,2013,0,Not Included
the great,Contemporary,7,7,2014,10,10,5 to 10 Years,2014,0,Not Included
the great,Contemporary,7,7,2014,10,10,5 to 10 Years,2015,0,Not Included
the great,Contemporary,7,7,2014,10,10,5 to 10 Years,2016,1,New
the great,Contemporary,7,7,2014,10,10,5 to 10 Years,2017,1,In
the great,Contemporary,7,7,2014,10,10,5 to 10 Years,2018,1,In
the great,Contemporary,7,7,2014,10,10,5 to 10 Years,2019,1,In
the great,Contemporary,7,7,2014,10,10,5 to 10 Years,2020,1,In
the great,Contemporary,7,7,2014,10,10,5 to 10 Years,2021,1,In
the great,Contemporary,7,7,2014,10,10,5 to 10 Years,2022,1,In
the north face,Contemporary,6,6,1966,58,58,50 to 100 Years,2004,0,Not Included
the north face,Contemporary,6,6,1966,58,58,50 to 100 Years,2005,0,Not Included
the north face,Contemporary,6,6,1966,58,58,50 to 100 Years,2006,0,Not Included
the north face,Contemporary,6,6,1966,58,58,50 to 100 Years,2007,0,Not Included
the north face,Contemporary,6,6,1966,58,58,50 to 100 Years,2008,0,Not Included
the north face,Contemporary,6,6,1966,58,58,50 to 100 Years,2009,0,Not Included
the north face,Contemporary,6,6,1966,58,58,50 to 100 Years,2010,0,Not Included
the north face,Contemporary,6,6,1966,58,58,50 to 100 Years,2011,0,Not Included
the north face,Contemporary,6,6,1966,58,58,50 to 100 Years,2012,0,Not Included
the north face,Contemporary,6,6,1966,58,58,50 to 100 Years,2013,0,Not Included
the north face,Contemporary,6,6,1966,58,58,50 to 100 Years,2014,0,Not Included
the north face,Contemporary,6,6,1966,58,58,50 to 100 Years,2015,0,Not Included
the north face,Contemporary,6,6,1966,58,58,50 to 100 Years,2016,0,Not Included
the north face,Contemporary,6,6,1966,58,58,50 to 100 Years,2017,1,New
the north face,Contemporary,6,6,1966,58,58,50 to 100 Years,2018,1,In
the north face,Contemporary,6,6,1966,58,58,50 to 100 Years,2019,1,In
the north face,Contemporary,6,6,1966,58,58,50 to 100 Years,2020,1,In
the north face,Contemporary,6,6,1966,58,58,50 to 100 Years,2021,1,In
the north face,Contemporary,6,6,1966,58,58,50 to 100 Years,2022,1,In
the volon,Contemporary,4,1,2013,11,11,10 to 20 Years,2004,0,Not Included
the volon,Contemporary,4,1,2013,11,11,10 to 20 Years,2005,0,Not Included
the volon,Contemporary,4,1,2013,11,11,10 to 20 Years,2006,0,Not Included
the volon,Contemporary,4,1,2013,11,11,10 to 20 Years,2007,0,Not Included
the volon,Contemporary,4,1,2013,11,11,10 to 20 Years,2008,0,Not Included
the volon,Contemporary,4,1,2013,11,11,10 to 20 Years,2009,0,Not Included
the volon,Contemporary,4,1,2013,11,11,10 to 20 Years,2010,0,Not Included
the volon,Contemporary,4,1,2013,11,11,10 to 20 Years,2011,0,Not Included
the volon,Contemporary,4,1,2013,11,11,10 to 20 Years,2012,0,Not Included
the volon,Contemporary,4,1,2013,11,11,10 to 20 Years,2013,0,Not Included
the volon,Contemporary,4,1,2013,11,11,10 to 20 Years,2014,0,Not Included
the volon,Contemporary,4,1,2013,11,11,10 to 20 Years,2015,0,Not Included
the volon,Contemporary,4,1,2013,11,11,10 to 20 Years,2016,0,Not Included
the volon,Contemporary,4,1,2013,11,11,10 to 20 Years,2017,0,Not Included
the volon,Contemporary,4,1,2013,11,11,10 to 20 Years,2018,0,Not Included
the volon,Contemporary,4,1,2013,11,11,10 to 20 Years,2019,1,New
the volon,Contemporary,4,1,2013,11,11,10 to 20 Years,2020,0,Exit
the volon,Contemporary,4,1,2013,11,11,10 to 20 Years,2021,0,Not Included
the volon,Contemporary,4,1,2013,11,11,10 to 20 Years,2022,0,Not Included
theia,Contemporary,12,12,2009,15,15,10 to 20 Years,2004,0,Not Included
theia,Contemporary,12,12,2009,15,15,10 to 20 Years,2005,0,Not Included
theia,Contemporary,12,12,2009,15,15,10 to 20 Years,2006,0,Not Included
theia,Contemporary,12,12,2009,15,15,10 to 20 Years,2007,0,Not Included
theia,Contemporary,12,12,2009,15,15,10 to 20 Years,2008,0,Not Included
theia,Contemporary,12,12,2009,15,15,10 to 20 Years,2009,0,Not Included
theia,Contemporary,12,12,2009,15,15,10 to 20 Years,2010,0,Not Included
theia,Contemporary,12,12,2009,15,15,10 to 20 Years,2011,1,New
theia,Contemporary,12,12,2009,15,15,10 to 20 Years,2012,1,In
theia,Contemporary,12,12,2009,15,15,10 to 20 Years,2013,1,In
theia,Contemporary,12,12,2009,15,15,10 to 20 Years,2014,1,In
theia,Contemporary,12,12,2009,15,15,10 to 20 Years,2015,1,In
theia,Contemporary,12,12,2009,15,15,10 to 20 Years,2016,1,In
theia,Contemporary,12,12,2009,15,15,10 to 20 Years,2017,1,In
theia,Contemporary,12,12,2009,15,15,10 to 20 Years,2018,1,In
theia,Contemporary,12,12,2009,15,15,10 to 20 Years,2019,1,In
theia,Contemporary,12,12,2009,15,15,10 to 20 Years,2020,1,In
theia,Contemporary,12,12,2009,15,15,10 to 20 Years,2021,1,In
theia,Contemporary,12,12,2009,15,15,10 to 20 Years,2022,1,In
theory,Contemporary,19,19,1997,27,27,20 to 50 Years,2004,1,In
theory,Contemporary,19,19,1997,27,27,20 to 50 Years,2005,1,In
theory,Contemporary,19,19,1997,27,27,20 to 50 Years,2006,1,In
theory,Contemporary,19,19,1997,27,27,20 to 50 Years,2007,1,In
theory,Contemporary,19,19,1997,27,27,20 to 50 Years,2008,1,In
theory,Contemporary,19,19,1997,27,27,20 to 50 Years,2009,1,In
theory,Contemporary,19,19,1997,27,27,20 to 50 Years,2010,1,In
theory,Contemporary,19,19,1997,27,27,20 to 50 Years,2011,1,In
theory,Contemporary,19,19,1997,27,27,20 to 50 Years,2012,1,In
theory,Contemporary,19,19,1997,27,27,20 to 50 Years,2013,1,In
theory,Contemporary,19,19,1997,27,27,20 to 50 Years,2014,1,In
theory,Contemporary,19,19,1997,27,27,20 to 50 Years,2015,1,In
theory,Contemporary,19,19,1997,27,27,20 to 50 Years,2016,1,In
theory,Contemporary,19,19,1997,27,27,20 to 50 Years,2017,1,In
theory,Contemporary,19,19,1997,27,27,20 to 50 Years,2018,1,In
theory,Contemporary,19,19,1997,27,27,20 to 50 Years,2019,1,In
theory,Contemporary,19,19,1997,27,27,20 to 50 Years,2020,1,In
theory,Contemporary,19,19,1997,27,27,20 to 50 Years,2021,1,In
theory,Contemporary,19,19,1997,27,27,20 to 50 Years,2022,1,In
theyskens' theory,Contemporary,12,4,1997,27,27,20 to 50 Years,2004,0,Not Included
theyskens' theory,Contemporary,12,4,1997,27,27,20 to 50 Years,2005,0,Not Included
theyskens' theory,Contemporary,12,4,1997,27,27,20 to 50 Years,2006,0,Not Included
theyskens' theory,Contemporary,12,4,1997,27,27,20 to 50 Years,2007,0,Not Included
theyskens' theory,Contemporary,12,4,1997,27,27,20 to 50 Years,2008,0,Not Included
theyskens' theory,Contemporary,12,4,1997,27,27,20 to 50 Years,2009,0,Not Included
theyskens' theory,Contemporary,12,4,1997,27,27,20 to 50 Years,2010,0,Not Included
theyskens' theory,Contemporary,12,4,1997,27,27,20 to 50 Years,2011,1,New
theyskens' theory,Contemporary,12,4,1997,27,27,20 to 50 Years,2012,1,In
theyskens' theory,Contemporary,12,4,1997,27,27,20 to 50 Years,2013,1,In
theyskens' theory,Contemporary,12,4,1997,27,27,20 to 50 Years,2014,1,In
theyskens' theory,Contemporary,12,4,1997,27,27,20 to 50 Years,2015,0,Exit
theyskens' theory,Contemporary,12,4,1997,27,27,20 to 50 Years,2016,0,Not Included
theyskens' theory,Contemporary,12,4,1997,27,27,20 to 50 Years,2017,0,Not Included
theyskens' theory,Contemporary,12,4,1997,27,27,20 to 50 Years,2018,0,Not Included
theyskens' theory,Contemporary,12,4,1997,27,27,20 to 50 Years,2019,0,Not Included
theyskens' theory,Contemporary,12,4,1997,27,27,20 to 50 Years,2020,0,Not Included
theyskens' theory,Contemporary,12,4,1997,27,27,20 to 50 Years,2021,0,Not Included
theyskens' theory,Contemporary,12,4,1997,27,27,20 to 50 Years,2022,0,Not Included
tibi,Contemporary,13,13,1997,27,27,20 to 50 Years,2004,0,Not Included
tibi,Contemporary,13,13,1997,27,27,20 to 50 Years,2005,0,Not Included
tibi,Contemporary,13,13,1997,27,27,20 to 50 Years,2006,0,Not Included
tibi,Contemporary,13,13,1997,27,27,20 to 50 Years,2007,0,Not Included
tibi,Contemporary,13,13,1997,27,27,20 to 50 Years,2008,0,Not Included
tibi,Contemporary,13,13,1997,27,27,20 to 50 Years,2009,0,Not Included
tibi,Contemporary,13,13,1997,27,27,20 to 50 Years,2010,1,New
tibi,Contemporary,13,13,1997,27,27,20 to 50 Years,2011,1,In
tibi,Contemporary,13,13,1997,27,27,20 to 50 Years,2012,1,In
tibi,Contemporary,13,13,1997,27,27,20 to 50 Years,2013,1,In
tibi,Contemporary,13,13,1997,27,27,20 to 50 Years,2014,1,In
tibi,Contemporary,13,13,1997,27,27,20 to 50 Years,2015,1,In
tibi,Contemporary,13,13,1997,27,27,20 to 50 Years,2016,1,In
tibi,Contemporary,13,13,1997,27,27,20 to 50 Years,2017,1,In
tibi,Contemporary,13,13,1997,27,27,20 to 50 Years,2018,1,In
tibi,Contemporary,13,13,1997,27,27,20 to 50 Years,2019,1,In
tibi,Contemporary,13,13,1997,27,27,20 to 50 Years,2020,1,In
tibi,Contemporary,13,13,1997,27,27,20 to 50 Years,2021,1,In
tibi,Contemporary,13,13,1997,27,27,20 to 50 Years,2022,1,In
tod's for ferrari,Contemporary,19,1,1978,46,46,20 to 50 Years,2004,1,In
tod's for ferrari,Contemporary,19,1,1978,46,46,20 to 50 Years,2005,0,Exit
tod's for ferrari,Contemporary,19,1,1978,46,46,20 to 50 Years,2006,0,Not Included
tod's for ferrari,Contemporary,19,1,1978,46,46,20 to 50 Years,2007,0,Not Included
tod's for ferrari,Contemporary,19,1,1978,46,46,20 to 50 Years,2008,0,Not Included
tod's for ferrari,Contemporary,19,1,1978,46,46,20 to 50 Years,2009,0,Not Included
tod's for ferrari,Contemporary,19,1,1978,46,46,20 to 50 Years,2010,0,Not Included
tod's for ferrari,Contemporary,19,1,1978,46,46,20 to 50 Years,2011,0,Not Included
tod's for ferrari,Contemporary,19,1,1978,46,46,20 to 50 Years,2012,0,Not Included
tod's for ferrari,Contemporary,19,1,1978,46,46,20 to 50 Years,2013,0,Not Included
tod's for ferrari,Contemporary,19,1,1978,46,46,20 to 50 Years,2014,0,Not Included
tod's for ferrari,Contemporary,19,1,1978,46,46,20 to 50 Years,2015,0,Not Included
tod's for ferrari,Contemporary,19,1,1978,46,46,20 to 50 Years,2016,0,Not Included
tod's for ferrari,Contemporary,19,1,1978,46,46,20 to 50 Years,2017,0,Not Included
tod's for ferrari,Contemporary,19,1,1978,46,46,20 to 50 Years,2018,0,Not Included
tod's for ferrari,Contemporary,19,1,1978,46,46,20 to 50 Years,2019,0,Not Included
tod's for ferrari,Contemporary,19,1,1978,46,46,20 to 50 Years,2020,0,Not Included
tod's for ferrari,Contemporary,19,1,1978,46,46,20 to 50 Years,2021,0,Not Included
tod's for ferrari,Contemporary,19,1,1978,46,46,20 to 50 Years,2022,0,Not Included
tory burch,Contemporary,17,17,2004,20,20,10 to 20 Years,2004,0,Not Included
tory burch,Contemporary,17,17,2004,20,20,10 to 20 Years,2005,0,Not Included
tory burch,Contemporary,17,17,2004,20,20,10 to 20 Years,2006,1,New
tory burch,Contemporary,17,17,2004,20,20,10 to 20 Years,2007,1,In
tory burch,Contemporary,17,17,2004,20,20,10 to 20 Years,2008,1,In
tory burch,Contemporary,17,17,2004,20,20,10 to 20 Years,2009,1,In
tory burch,Contemporary,17,17,2004,20,20,10 to 20 Years,2010,1,In
tory burch,Contemporary,17,17,2004,20,20,10 to 20 Years,2011,1,In
tory burch,Contemporary,17,17,2004,20,20,10 to 20 Years,2012,1,In
tory burch,Contemporary,17,17,2004,20,20,10 to 20 Years,2013,1,In
tory burch,Contemporary,17,17,2004,20,20,10 to 20 Years,2014,1,In
tory burch,Contemporary,17,17,2004,20,20,10 to 20 Years,2015,1,In
tory burch,Contemporary,17,17,2004,20,20,10 to 20 Years,2016,1,In
tory burch,Contemporary,17,17,2004,20,20,10 to 20 Years,2017,1,In
tory burch,Contemporary,17,17,2004,20,20,10 to 20 Years,2018,1,In
tory burch,Contemporary,17,17,2004,20,20,10 to 20 Years,2019,1,In
tory burch,Contemporary,17,17,2004,20,20,10 to 20 Years,2020,1,In
tory burch,Contemporary,17,17,2004,20,20,10 to 20 Years,2021,1,In
tory burch,Contemporary,17,17,2004,20,20,10 to 20 Years,2022,1,In
tory by trb,Contemporary,18,1,2004,20,20,10 to 20 Years,2004,0,Not Included
tory by trb,Contemporary,18,1,2004,20,20,10 to 20 Years,2005,1,New
tory by trb,Contemporary,18,1,2004,20,20,10 to 20 Years,2006,0,Exit
tory by trb,Contemporary,18,1,2004,20,20,10 to 20 Years,2007,0,Not Included
tory by trb,Contemporary,18,1,2004,20,20,10 to 20 Years,2008,0,Not Included
tory by trb,Contemporary,18,1,2004,20,20,10 to 20 Years,2009,0,Not Included
tory by trb,Contemporary,18,1,2004,20,20,10 to 20 Years,2010,0,Not Included
tory by trb,Contemporary,18,1,2004,20,20,10 to 20 Years,2011,0,Not Included
tory by trb,Contemporary,18,1,2004,20,20,10 to 20 Years,2012,0,Not Included
tory by trb,Contemporary,18,1,2004,20,20,10 to 20 Years,2013,0,Not Included
tory by trb,Contemporary,18,1,2004,20,20,10 to 20 Years,2014,0,Not Included
tory by trb,Contemporary,18,1,2004,20,20,10 to 20 Years,2015,0,Not Included
tory by trb,Contemporary,18,1,2004,20,20,10 to 20 Years,2016,0,Not Included
tory by trb,Contemporary,18,1,2004,20,20,10 to 20 Years,2017,0,Not Included
tory by trb,Contemporary,18,1,2004,20,20,10 to 20 Years,2018,0,Not Included
tory by trb,Contemporary,18,1,2004,20,20,10 to 20 Years,2019,0,Not Included
tory by trb,Contemporary,18,1,2004,20,20,10 to 20 Years,2020,0,Not Included
tory by trb,Contemporary,18,1,2004,20,20,10 to 20 Years,2021,0,Not Included
tory by trb,Contemporary,18,1,2004,20,20,10 to 20 Years,2022,0,Not Included
toteme,Contemporary,1,1,2014,10,10,5 to 10 Years,2004,0,Not Included
toteme,Contemporary,1,1,2014,10,10,5 to 10 Years,2005,0,Not Included
toteme,Contemporary,1,1,2014,10,10,5 to 10 Years,2006,0,Not Included
toteme,Contemporary,1,1,2014,10,10,5 to 10 Years,2007,0,Not Included
toteme,Contemporary,1,1,2014,10,10,5 to 10 Years,2008,0,Not Included
toteme,Contemporary,1,1,2014,10,10,5 to 10 Years,2009,0,Not Included
toteme,Contemporary,1,1,2014,10,10,5 to 10 Years,2010,0,Not Included
toteme,Contemporary,1,1,2014,10,10,5 to 10 Years,2011,0,Not Included
toteme,Contemporary,1,1,2014,10,10,5 to 10 Years,2012,0,Not Included
toteme,Contemporary,1,1,2014,10,10,5 to 10 Years,2013,0,Not Included
toteme,Contemporary,1,1,2014,10,10,5 to 10 Years,2014,0,Not Included
toteme,Contemporary,1,1,2014,10,10,5 to 10 Years,2015,0,Not Included
toteme,Contemporary,1,1,2014,10,10,5 to 10 Years,2016,0,Not Included
toteme,Contemporary,1,1,2014,10,10,5 to 10 Years,2017,0,Not Included
toteme,Contemporary,1,1,2014,10,10,5 to 10 Years,2018,0,Not Included
toteme,Contemporary,1,1,2014,10,10,5 to 10 Years,2019,0,Not Included
toteme,Contemporary,1,1,2014,10,10,5 to 10 Years,2020,0,Not Included
toteme,Contemporary,1,1,2014,10,10,5 to 10 Years,2021,0,Not Included
toteme,Contemporary,1,1,2014,10,10,5 to 10 Years,2022,1,New
tracy reese,Contemporary,18,10,1998,26,26,20 to 50 Years,2004,0,Not Included
tracy reese,Contemporary,18,10,1998,26,26,20 to 50 Years,2005,1,New
tracy reese,Contemporary,18,10,1998,26,26,20 to 50 Years,2006,1,In
tracy reese,Contemporary,18,10,1998,26,26,20 to 50 Years,2007,1,In
tracy reese,Contemporary,18,10,1998,26,26,20 to 50 Years,2008,1,In
tracy reese,Contemporary,18,10,1998,26,26,20 to 50 Years,2009,1,In
tracy reese,Contemporary,18,10,1998,26,26,20 to 50 Years,2010,0,Exit
tracy reese,Contemporary,18,10,1998,26,26,20 to 50 Years,2011,1,New
tracy reese,Contemporary,18,10,1998,26,26,20 to 50 Years,2012,1,In
tracy reese,Contemporary,18,10,1998,26,26,20 to 50 Years,2013,1,In
tracy reese,Contemporary,18,10,1998,26,26,20 to 50 Years,2014,1,In
tracy reese,Contemporary,18,10,1998,26,26,20 to 50 Years,2015,1,In
tracy reese,Contemporary,18,10,1998,26,26,20 to 50 Years,2016,0,Exit
tracy reese,Contemporary,18,10,1998,26,26,20 to 50 Years,2017,0,Not Included
tracy reese,Contemporary,18,10,1998,26,26,20 to 50 Years,2018,0,Not Included
tracy reese,Contemporary,18,10,1998,26,26,20 to 50 Years,2019,0,Not Included
tracy reese,Contemporary,18,10,1998,26,26,20 to 50 Years,2020,0,Not Included
tracy reese,Contemporary,18,10,1998,26,26,20 to 50 Years,2021,0,Not Included
tracy reese,Contemporary,18,10,1998,26,26,20 to 50 Years,2022,0,Not Included
tse cashmere,Contemporary,19,5,1989,35,35,20 to 50 Years,2004,1,In
tse cashmere,Contemporary,19,5,1989,35,35,20 to 50 Years,2005,1,In
tse cashmere,Contemporary,19,5,1989,35,35,20 to 50 Years,2006,1,In
tse cashmere,Contemporary,19,5,1989,35,35,20 to 50 Years,2007,0,Exit
tse cashmere,Contemporary,19,5,1989,35,35,20 to 50 Years,2008,0,Not Included
tse cashmere,Contemporary,19,5,1989,35,35,20 to 50 Years,2009,0,Not Included
tse cashmere,Contemporary,19,5,1989,35,35,20 to 50 Years,2010,0,Not Included
tse cashmere,Contemporary,19,5,1989,35,35,20 to 50 Years,2011,1,New
tse cashmere,Contemporary,19,5,1989,35,35,20 to 50 Years,2012,0,Exit
tse cashmere,Contemporary,19,5,1989,35,35,20 to 50 Years,2013,0,Not Included
tse cashmere,Contemporary,19,5,1989,35,35,20 to 50 Years,2014,0,Not Included
tse cashmere,Contemporary,19,5,1989,35,35,20 to 50 Years,2015,0,Not Included
tse cashmere,Contemporary,19,5,1989,35,35,20 to 50 Years,2016,0,Not Included
tse cashmere,Contemporary,19,5,1989,35,35,20 to 50 Years,2017,0,Not Included
tse cashmere,Contemporary,19,5,1989,35,35,20 to 50 Years,2018,0,Not Included
tse cashmere,Contemporary,19,5,1989,35,35,20 to 50 Years,2019,0,Not Included
tse cashmere,Contemporary,19,5,1989,35,35,20 to 50 Years,2020,0,Not Included
tse cashmere,Contemporary,19,5,1989,35,35,20 to 50 Years,2021,0,Not Included
tse cashmere,Contemporary,19,5,1989,35,35,20 to 50 Years,2022,1,New
tularosa,Contemporary,5,1,2014,10,10,5 to 10 Years,2004,0,Not Included
tularosa,Contemporary,5,1,2014,10,10,5 to 10 Years,2005,0,Not Included
tularosa,Contemporary,5,1,2014,10,10,5 to 10 Years,2006,0,Not Included
tularosa,Contemporary,5,1,2014,10,10,5 to 10 Years,2007,0,Not Included
tularosa,Contemporary,5,1,2014,10,10,5 to 10 Years,2008,0,Not Included
